motorista_id,idade,experiencia_anos,renda_mensal_estimada,regiao_atuacao,tipo_servico_principal,data_cadastro,tem_cnh_categoria_b,tem_cnh_categoria_d,score_motorista,horas_trabalho_semana,possui_veiculo_proprio
920,33,15.0,2396.19,Brasília - DF,Uber/99,2024-05-05,True,False,4.9,47.0,False
921,38,4.3,8908.0,Belo Horizonte - MG,Uber/99,2024-07-09,True,False,3.8,41.0,False
922,46,6.0,12000.0,Belo Horizonte - MG,Delivery,2024-03-20,True,False,4.7,38.0,False
923,55,5.8,1500.0,Rio de Janeiro - RJ,Uber/99,2024-08-01,True,False,4.0,35.0,False
924,41,0.7,4920.47,Salvador - BA,Delivery,2024-07-01,True,False,3.9,53.0,False
925,24,5.6,5911.02,São Paulo - SP,Delivery,2024-09-26,True,False,4.8,52.0,True
926,30,1.6,1650.17,São Paulo - SP,Executivo,2024-05-19,True,False,4.1,70.0,True
927,32,1.4,3006.07,Salvador - BA,Delivery,2024-07-29,True,False,4.1,31.0,False
928,29,4.4,3905.11,Brasília - DF,Uber/99,2024-03-30,True,False,4.7,46.0,False
929,26,0.5,1975.13,Curitiba - PR,Uber/99,2024-02-15,True,False,3.6,64.0,False
930,21,4.8,2217.75,São Paulo - SP,Uber/99,2024-05-11,True,False,4.4,32.0,False
931,35,2.0,2078.75,Curitiba - PR,Turismo,2024-08-13,True,False,3.9,35.0,False
932,45,2.4,4523.66,Rio de Janeiro - RJ,Delivery,2024-04-09,True,False,5.0,33.0,True
933,36,1.1,4705.44,Salvador - BA,Uber/99,2024-01-22,True,False,4.2,43.0,True
934,46,2.5,4299.15,Rio de Janeiro - RJ,Uber/99,2024-05-23,True,False,4.2,59.0,True
935,59,3.3,3360.74,Belo Horizonte - MG,Uber/99,2024-08-21,True,False,4.6,55.0,False
936,49,1.0,1500.0,Salvador - BA,Uber/99,2024-08-09,True,False,3.2,45.0,False
937,30,2.0,12000.0,Rio de Janeiro - RJ,Uber/99,2024-11-06,True,False,5.0,61.0,False
938,54,0.9,2653.91,São Paulo - SP,Uber/99,2024-12-25,True,False,4.4,55.0,False
939,25,1.9,2858.41,Curitiba - PR,Delivery,2024-04-30,True,False,4.2,39.0,False
940,30,3.4,4483.54,Rio de Janeiro - RJ,Uber/99,2024-05-04,True,False,4.1,60.0,True
941,34,1.1,3962.57,Rio de Janeiro - RJ,Delivery,2024-01-08,True,False,4.1,44.0,True
942,34,9.0,2048.53,Rio de Janeiro - RJ,Executivo,2024-01-31,True,False,3.9,59.0,False
943,27,0.5,10033.98,São Paulo - SP,Uber/99,2024-10-18,True,False,5.0,62.0,False
944,29,0.5,9278.66,Belo Horizonte - MG,Uber/99,2024-05-20,True,False,5.0,47.0,True
945,29,11.0,1818.02,Rio de Janeiro - RJ,Uber/99,2024-01-06,True,True,4.3,34.0,False
946,54,0.5,4383.6,Rio de Janeiro - RJ,Turismo,2024-12-08,True,False,4.8,38.0,True
947,40,0.5,8878.07,São Paulo - SP,Uber/99,2024-11-10,True,True,4.1,40.0,True
948,42,5.1,1539.35,Brasília - DF,Delivery,2024-04-23,True,False,3.8,20.0,False
949,41,0.5,2288.39,São Paulo - SP,Uber/99,2024-11-06,True,True,4.1,53.0,True
950,32,2.8,2863.35,Rio de Janeiro - RJ,Delivery,2024-10-20,True,False,5.0,31.0,False
951,47,0.9,3749.27,Curitiba - PR,Uber/99,2024-10-11,True,False,4.9,50.0,True
952,31,15.0,2389.78,São Paulo - SP,Uber/99,2024-08-16,True,True,4.2,25.0,False
953,36,0.5,1500.0,Rio de Janeiro - RJ,Uber/99,2024-01-21,True,True,4.0,45.0,False
954,37,0.5,3923.09,São Paulo - SP,Uber/99,2024-11-01,True,False,4.8,35.0,False
955,41,2.3,2361.58,Brasília - DF,Uber/99,2024-02-03,True,False,5.0,23.0,True
956,59,2.3,1500.0,Curitiba - PR,Delivery,2024-06-03,True,False,3.0,70.0,False
957,45,4.4,6907.19,São Paulo - SP,Uber/99,2024-06-14,True,True,5.0,41.0,True
958,30,2.1,3408.54,São Paulo - SP,Uber/99,2024-05-28,True,False,3.7,58.0,True
959,22,0.8,3926.26,Belo Horizonte - MG,Uber/99,2024-04-27,True,False,3.9,36.0,False
960,36,6.1,1830.09,Curitiba - PR,Uber/99,2024-09-05,True,False,4.1,37.0,False
961,32,2.6,2896.67,São Paulo - SP,Turismo,2024-12-18,True,True,3.7,31.0,False
962,50,0.5,1500.0,São Paulo - SP,Executivo,2024-03-05,True,False,4.0,55.0,False
963,29,0.5,2801.65,Brasília - DF,Uber/99,2024-11-05,True,True,5.0,43.0,False
964,24,1.7,1682.34,Salvador - BA,Uber/99,2024-12-23,True,False,5.0,47.0,False
965,21,7.6,6126.67,Rio de Janeiro - RJ,Uber/99,2024-03-01,True,False,3.8,60.0,True
966,34,1.1,2241.55,Curitiba - PR,Uber/99,2024-02-24,True,False,4.6,27.0,True
967,47,1.1,8175.47,São Paulo - SP,Delivery,2024-08-18,True,False,3.9,70.0,True
968,35,3.9,3730.83,São Paulo - SP,Uber/99,2024-07-31,True,False,5.0,62.0,False
969,40,1.9,6956.11,Belo Horizonte - MG,Uber/99,2024-10-03,True,False,4.6,32.0,False
970,51,15.0,12000.0,Salvador - BA,Uber/99,2024-09-07,True,False,4.7,46.0,False
971,46,0.9,2294.47,São Paulo - SP,Uber/99,2024-05-17,True,False,4.3,66.0,False
972,25,0.7,3156.35,São Paulo - SP,Uber/99,2024-12-11,True,False,5.0,37.0,False
973,29,1.5,6853.4,Belo Horizonte - MG,Turismo,2024-06-01,True,False,4.6,30.0,True
974,56,0.9,1504.44,Brasília - DF,Uber/99,2024-03-30,True,True,4.1,32.0,True
975,38,3.7,9699.46,Belo Horizonte - MG,Uber/99,2024-05-29,True,False,4.4,52.0,False
976,26,0.5,1500.0,São Paulo - SP,Executivo,2024-02-22,True,True,4.1,40.0,True
977,32,0.5,1691.14,Curitiba - PR,Turismo,2024-07-31,True,False,4.7,54.0,False
978,48,5.9,5423.85,Salvador - BA,Executivo,2024-03-31,True,True,3.6,52.0,True
979,52,3.1,7913.89,Curitiba - PR,Uber/99,2024-10-23,True,False,4.9,59.0,True
980,33,2.3,12000.0,Rio de Janeiro - RJ,Executivo,2024-01-14,True,False,4.5,54.0,False
981,30,2.8,3042.24,Belo Horizonte - MG,Uber/99,2024-03-06,True,True,4.9,38.0,False
982,33,4.9,5114.51,Curitiba - PR,Uber/99,2024-06-27,True,False,4.7,49.0,False
983,40,3.5,1943.0,Rio de Janeiro - RJ,Uber/99,2024-11-18,True,True,5.0,42.0,False
984,45,3.4,3874.18,Salvador - BA,Uber/99,2024-09-19,True,False,4.6,37.0,False
985,29,0.9,1968.28,São Paulo - SP,Uber/99,2024-07-10,True,False,4.4,63.0,False
986,39,4.0,1919.86,Belo Horizonte - MG,Delivery,2024-01-08,True,False,4.3,35.0,True
987,58,2.6,7334.76,Rio de Janeiro - RJ,Executivo,2024-10-16,True,False,4.1,68.0,False
988,46,3.8,3814.92,Curitiba - PR,Executivo,2024-08-01,True,False,3.0,45.0,False
989,32,0.5,5169.96,Rio de Janeiro - RJ,Uber/99,2024-08-08,True,False,3.7,34.0,False
990,43,0.8,2691.15,Rio de Janeiro - RJ,Uber/99,2024-02-15,True,False,3.7,51.0,False
991,29,3.1,1500.0,São Paulo - SP,Delivery,2024-03-13,True,False,4.0,52.0,False
992,58,2.3,2266.9,Curitiba - PR,Uber/99,2024-02-20,True,False,3.9,20.0,False
993,38,2.7,2252.67,São Paulo - SP,Executivo,2024-11-24,True,False,4.0,53.0,True
994,25,0.5,1500.0,Belo Horizonte - MG,Delivery,2024-08-30,True,False,3.6,49.0,True
995,49,1.3,1932.35,São Paulo - SP,Uber/99,2024-06-21,True,False,3.9,46.0,False
996,43,1.3,3257.28,São Paulo - SP,Uber/99,2024-04-18,True,True,3.1,61.0,True
997,25,2.0,5989.29,São Paulo - SP,Uber/99,2024-03-07,True,False,4.0,50.0,False
998,30,2.2,5256.51,São Paulo - SP,Delivery,2024-07-23,True,False,5.0,58.0,False
999,42,1.9,5293.27,São Paulo - SP,Uber/99,2024-10-09,True,False,4.8,48.0,False
1000,39,5.1,12000.0,São Paulo - SP,Delivery,2024-12-19,True,True,3.9,43.0,False
1001,36,1.9,4933.79,São Paulo - SP,Uber/99,2024-03-14,True,False,3.7,54.0,False
1002,38,1.6,6095.7,São Paulo - SP,Uber/99,2024-12-28,True,False,4.2,64.0,True
1003,39,1.5,1678.55,Brasília - DF,Delivery,2024-08-02,True,False,3.7,56.0,False
1004,56,4.1,2979.45,Salvador - BA,Delivery,2024-12-12,True,False,4.4,23.0,False
1005,26,1.8,6057.48,Curitiba - PR,Uber/99,2024-06-17,True,False,4.0,34.0,False
1006,35,3.3,8376.49,São Paulo - SP,Uber/99,2024-04-20,True,False,4.1,54.0,False
1007,23,0.5,4357.96,Brasília - DF,Uber/99,2024-01-26,True,False,3.4,47.0,False
1008,47,1.8,3212.95,São Paulo - SP,Uber/99,2024-03-28,True,True,4.6,66.0,True
1009,30,0.5,1500.0,Curitiba - PR,Uber/99,2024-08-21,True,False,3.5,37.0,False
1010,23,11.0,1671.18,Curitiba - PR,Uber/99,2024-09-05,True,False,3.8,55.0,True
1011,38,1.2,7998.08,Belo Horizonte - MG,Uber/99,2024-08-27,True,False,3.6,48.0,True
1012,49,1.4,4811.67,Salvador - BA,Uber/99,2024-09-14,True,False,4.0,35.0,False
1013,30,4.0,12000.0,Salvador - BA,Delivery,2024-02-28,True,True,4.2,42.0,False
1014,29,2.8,3484.23,São Paulo - SP,Uber/99,2024-12-18,True,False,3.9,28.0,False
1015,50,5.1,1500.0,São Paulo - SP,Uber/99,2024-08-19,True,False,3.4,45.0,False
1016,56,0.6,8506.85,São Paulo - SP,Executivo,2024-11-04,True,False,4.4,42.0,True
1017,44,0.5,4971.04,Salvador - BA,Uber/99,2024-06-14,True,False,4.1,63.0,False
1018,35,3.8,5917.54,Rio de Janeiro - RJ,Uber/99,2024-08-23,True,False,3.8,49.0,True
1019,32,1.3,2362.69,Belo Horizonte - MG,Uber/99,2024-12-29,True,False,4.8,39.0,True
1020,29,0.5,12000.0,Curitiba - PR,Delivery,2024-01-09,True,False,5.0,56.0,False
1021,35,0.9,7171.21,Curitiba - PR,Uber/99,2024-02-20,True,False,3.9,28.0,False
1022,47,7.3,1969.08,Rio de Janeiro - RJ,Uber/99,2024-05-01,True,False,4.6,40.0,False
1023,22,0.8,9524.24,São Paulo - SP,Uber/99,2024-08-16,True,False,4.2,33.0,False
1024,34,6.0,9442.77,Belo Horizonte - MG,Uber/99,2024-01-12,True,False,4.3,50.0,False
1025,23,1.7,1500.0,Belo Horizonte - MG,Executivo,2024-02-19,True,False,3.1,38.0,False
1026,44,1.6,1918.05,Curitiba - PR,Executivo,2024-09-18,True,False,3.1,40.0,False
1027,35,2.2,1500.0,Salvador - BA,Uber/99,2024-05-02,True,True,3.9,54.0,False
1028,30,4.8,2304.26,Rio de Janeiro - RJ,Uber/99,2024-12-12,True,True,4.3,54.0,False
1029,27,3.5,4647.84,Belo Horizonte - MG,Uber/99,2024-11-11,True,False,3.7,39.0,False
1030,39,3.3,2486.98,Brasília - DF,Uber/99,2024-08-13,True,False,4.0,30.0,False
1031,33,3.6,4099.79,Belo Horizonte - MG,Delivery,2024-01-24,True,False,4.0,62.0,True
1032,24,5.4,7108.81,Brasília - DF,Delivery,2024-07-16,True,False,4.3,37.0,True
1033,50,0.6,5723.72,Curitiba - PR,Delivery,2024-03-05,True,False,4.9,38.0,False
1034,27,2.3,3938.04,São Paulo - SP,Uber/99,2024-09-05,True,False,4.3,20.0,False
1035,42,4.5,12000.0,Brasília - DF,Uber/99,2024-02-14,True,False,4.2,32.0,True
1036,27,2.7,4745.94,Belo Horizonte - MG,Uber/99,2024-06-28,True,False,4.4,58.0,False
1037,21,11.7,1890.67,Curitiba - PR,Delivery,2024-02-07,True,False,4.1,52.0,False
1038,39,4.5,1500.0,São Paulo - SP,Delivery,2024-08-17,True,False,3.9,57.0,False
1039,22,1.1,3909.09,São Paulo - SP,Delivery,2024-01-26,True,False,4.6,69.0,False
1040,32,10.6,12000.0,São Paulo - SP,Executivo,2024-09-09,True,False,4.5,35.0,False
1041,33,1.8,4872.15,Brasília - DF,Uber/99,2024-10-17,True,False,4.2,65.0,False
1042,38,1.2,4963.72,Belo Horizonte - MG,Uber/99,2024-06-21,True,False,3.9,46.0,False
1043,23,4.3,3726.11,Salvador - BA,Delivery,2024-08-30,True,False,4.0,43.0,False
1044,33,0.5,1500.0,Rio de Janeiro - RJ,Uber/99,2024-10-04,True,False,4.4,52.0,False
1045,51,2.1,5774.12,Belo Horizonte - MG,Delivery,2024-10-15,True,True,4.0,35.0,False
1046,37,1.4,4176.54,Salvador - BA,Uber/99,2024-03-04,True,True,3.8,41.0,False
1047,29,4.5,3049.55,São Paulo - SP,Executivo,2024-05-05,True,False,4.4,31.0,False
1048,31,4.8,12000.0,Curitiba - PR,Uber/99,2024-07-29,True,False,4.4,34.0,False
1049,33,2.9,2925.45,Brasília - DF,Delivery,2024-07-31,True,False,4.7,51.0,True
1050,36,2.0,1500.0,Belo Horizonte - MG,Uber/99,2024-02-18,True,False,4.9,52.0,False
1051,59,10.4,12000.0,Belo Horizonte - MG,Uber/99,2024-07-18,True,False,5.0,40.0,False
1052,37,2.7,1568.08,Belo Horizonte - MG,Uber/99,2024-05-01,True,False,3.9,33.0,False
1053,26,3.2,2354.53,Brasília - DF,Uber/99,2024-03-11,True,False,3.9,37.0,False
1054,43,0.5,4086.48,São Paulo - SP,Uber/99,2024-11-22,True,False,3.3,44.0,False
1055,50,2.4,5281.75,Belo Horizonte - MG,Uber/99,2024-02-16,True,True,3.5,26.0,True
1056,59,2.2,7885.02,Salvador - BA,Uber/99,2024-01-25,True,True,2.9,20.0,False
1057,43,0.5,3507.38,Belo Horizonte - MG,Delivery,2024-05-17,True,False,5.0,52.0,False
1058,46,7.8,5032.86,Curitiba - PR,Delivery,2024-10-11,True,False,5.0,35.0,False
1059,48,5.8,1818.82,Belo Horizonte - MG,Uber/99,2024-10-28,True,False,4.5,38.0,True
1060,58,2.0,2649.84,Curitiba - PR,Delivery,2024-07-17,True,False,3.9,25.0,False
1061,39,2.2,9275.01,São Paulo - SP,Uber/99,2024-08-27,True,False,5.0,45.0,False
1062,40,0.5,4693.26,São Paulo - SP,Uber/99,2024-04-21,True,False,4.4,31.0,False
1063,55,6.6,2616.68,Curitiba - PR,Uber/99,2024-06-14,True,False,4.6,34.0,False
1064,28,4.0,2511.23,Rio de Janeiro - RJ,Delivery,2024-06-23,True,False,3.8,29.0,False
1065,32,1.7,3500.17,São Paulo - SP,Uber/99,2024-01-30,True,False,5.0,44.0,True
1066,47,0.5,2345.47,São Paulo - SP,Uber/99,2024-05-16,True,False,4.5,53.0,True
1067,41,1.4,2736.91,São Paulo - SP,Delivery,2024-02-07,True,False,4.8,42.0,False
1068,27,0.6,2438.58,São Paulo - SP,Delivery,2024-01-26,True,True,4.7,41.0,False
1069,48,2.2,2756.2,Brasília - DF,Executivo,2024-07-04,True,False,3.9,49.0,False
1070,33,0.5,5984.19,São Paulo - SP,Uber/99,2024-06-06,True,False,3.7,53.0,True
1071,51,0.8,1824.72,Rio de Janeiro - RJ,Delivery,2024-08-29,True,False,3.6,45.0,False
1072,40,3.3,4717.66,Curitiba - PR,Uber/99,2024-08-16,True,True,3.6,35.0,True
1073,31,1.4,5615.81,Salvador - BA,Delivery,2024-08-23,True,False,5.0,58.0,True
1074,51,2.9,1500.0,Brasília - DF,Uber/99,2024-12-13,True,False,3.8,20.0,False
1075,45,9.9,4036.34,Rio de Janeiro - RJ,Uber/99,2024-08-30,True,False,3.6,47.0,True
1076,29,7.7,7120.48,Belo Horizonte - MG,Uber/99,2024-06-06,True,False,4.4,48.0,True
1077,23,1.2,6661.32,Belo Horizonte - MG,Delivery,2024-10-20,True,True,4.9,47.0,False
1078,41,0.5,1585.23,Brasília - DF,Uber/99,2024-11-04,True,False,3.3,58.0,True
1079,23,0.5,2572.01,São Paulo - SP,Executivo,2024-12-10,True,False,4.2,69.0,True
1080,33,1.6,2694.4,Rio de Janeiro - RJ,Uber/99,2024-10-26,True,False,5.0,39.0,False
1081,30,2.9,1500.0,São Paulo - SP,Uber/99,2024-01-02,True,False,5.0,21.0,False
1082,32,3.0,3626.85,São Paulo - SP,Uber/99,2024-06-09,True,False,4.0,48.0,False
1083,27,0.6,1520.68,São Paulo - SP,Executivo,2024-01-27,True,False,3.8,51.0,False
1084,36,1.2,2062.34,Brasília - DF,Uber/99,2024-06-28,True,False,3.9,33.0,False
1085,41,1.5,1500.0,São Paulo - SP,Uber/99,2024-12-16,True,False,4.4,50.0,True
1086,32,9.4,3655.97,Curitiba - PR,Uber/99,2024-06-19,True,False,4.2,61.0,True
1087,41,0.5,12000.0,São Paulo - SP,Uber/99,2024-07-13,True,False,4.5,24.0,False
1088,50,0.5,1748.48,Salvador - BA,Delivery,2024-06-12,True,False,4.0,37.0,False
1089,44,1.3,10688.44,São Paulo - SP,Uber/99,2024-10-20,True,False,3.9,37.0,False
1090,33,1.8,3915.44,São Paulo - SP,Uber/99,2024-07-11,True,True,4.8,48.0,True
1091,40,1.1,5217.98,Brasília - DF,Turismo,2024-07-18,True,False,4.0,42.0,False
1092,22,0.5,1887.74,Brasília - DF,Uber/99,2024-11-04,True,True,4.2,38.0,True
1093,28,2.8,9792.0,Rio de Janeiro - RJ,Uber/99,2024-10-14,True,False,4.4,49.0,False
1094,23,7.0,2020.06,São Paulo - SP,Uber/99,2024-08-28,True,False,4.1,62.0,False
1095,31,2.1,5671.48,Salvador - BA,Uber/99,2024-03-27,True,False,4.1,44.0,False
1096,45,2.0,2484.01,Brasília - DF,Delivery,2024-01-21,True,False,3.4,45.0,False
1097,28,3.6,6548.44,São Paulo - SP,Uber/99,2024-10-22,True,True,4.0,60.0,True
1098,58,0.5,7475.11,Brasília - DF,Uber/99,2024-12-31,True,False,4.3,44.0,True
1099,27,2.9,2786.21,Belo Horizonte - MG,Uber/99,2024-04-20,True,True,4.7,49.0,False
1100,59,4.2,3358.99,Rio de Janeiro - RJ,Uber/99,2024-09-25,True,False,3.2,59.0,True
1101,36,2.1,8486.71,Curitiba - PR,Turismo,2024-04-09,True,False,4.0,51.0,True
1102,33,3.0,1500.0,São Paulo - SP,Uber/99,2024-04-07,True,False,4.7,59.0,False
1103,39,0.5,2962.51,Salvador - BA,Uber/99,2024-01-15,True,False,4.1,41.0,False
1104,38,0.5,6059.25,São Paulo - SP,Uber/99,2024-05-18,True,False,4.1,31.0,False
1105,28,0.7,2228.43,São Paulo - SP,Uber/99,2024-01-04,True,False,5.0,50.0,False
1106,56,1.1,5025.52,São Paulo - SP,Uber/99,2024-02-03,True,True,5.0,66.0,False
1107,54,0.7,2337.1,Brasília - DF,Delivery,2024-08-13,True,False,4.9,61.0,True
1108,32,2.9,3209.5,Salvador - BA,Uber/99,2024-03-13,True,False,4.2,43.0,False
1109,35,0.9,3233.99,Rio de Janeiro - RJ,Uber/99,2024-12-27,True,False,4.9,40.0,False
1110,55,5.3,2146.92,São Paulo - SP,Delivery,2024-09-05,True,False,3.1,49.0,False
1111,53,1.3,7514.64,São Paulo - SP,Uber/99,2024-09-09,True,False,4.2,25.0,False
1112,56,4.8,2137.66,São Paulo - SP,Executivo,2024-06-24,True,True,5.0,39.0,True
1113,31,3.4,1977.07,Belo Horizonte - MG,Executivo,2024-10-31,True,False,4.5,56.0,False
1114,34,7.0,2755.45,Salvador - BA,Uber/99,2024-11-29,True,False,3.3,41.0,True
1115,32,3.7,3272.85,Salvador - BA,Delivery,2024-07-04,True,False,3.4,33.0,False
1116,26,3.6,2241.28,São Paulo - SP,Uber/99,2024-08-10,True,False,3.4,43.0,True
1117,34,0.7,1898.22,Curitiba - PR,Uber/99,2024-01-01,True,False,4.8,53.0,False
1118,47,0.5,6135.55,São Paulo - SP,Turismo,2024-01-18,True,False,5.0,42.0,False
1119,41,0.5,7635.42,São Paulo - SP,Delivery,2024-02-28,True,False,4.0,39.0,False
1120,48,3.5,5516.14,Rio de Janeiro - RJ,Delivery,2024-08-19,True,False,3.5,46.0,False
1121,37,2.0,3611.16,Belo Horizonte - MG,Turismo,2024-10-26,True,True,4.0,43.0,False
1122,48,2.2,3969.4,Curitiba - PR,Delivery,2024-06-07,True,False,3.5,29.0,False
1123,38,0.5,4814.14,Belo Horizonte - MG,Uber/99,2024-08-08,True,True,3.6,48.0,False
1124,35,3.7,1877.5,São Paulo - SP,Uber/99,2024-11-07,True,False,4.7,45.0,False
1125,34,6.8,4080.26,Curitiba - PR,Uber/99,2024-03-25,True,False,4.4,64.0,False
1126,45,1.8,2752.29,Brasília - DF,Uber/99,2024-03-10,True,True,4.4,53.0,False
1127,41,0.9,2111.72,Curitiba - PR,Uber/99,2024-09-13,True,False,4.5,20.0,False
1128,53,0.8,1500.0,Rio de Janeiro - RJ,Executivo,2024-07-04,True,True,4.6,26.0,False
1129,24,0.5,3239.74,Belo Horizonte - MG,Uber/99,2024-02-11,True,False,4.9,49.0,True
1130,42,3.2,2052.76,São Paulo - SP,Delivery,2024-07-29,True,False,3.0,24.0,False
1131,23,1.4,4086.9,Salvador - BA,Uber/99,2024-12-31,True,False,4.1,70.0,True
1132,25,2.4,2586.01,São Paulo - SP,Uber/99,2024-09-18,True,False,3.5,60.0,True
1133,43,8.6,1500.0,Rio de Janeiro - RJ,Uber/99,2024-05-23,True,False,3.9,63.0,False
1134,44,4.1,1500.0,Brasília - DF,Executivo,2024-12-23,True,False,3.7,25.0,True
1135,29,4.8,1919.07,Rio de Janeiro - RJ,Uber/99,2024-09-07,True,False,4.2,54.0,False
1136,29,5.0,1500.0,São Paulo - SP,Uber/99,2024-10-16,True,False,4.7,34.0,False
1137,28,13.0,1500.0,Belo Horizonte - MG,Uber/99,2024-07-23,True,False,4.2,54.0,False
1138,35,1.9,1679.58,Belo Horizonte - MG,Uber/99,2024-05-11,True,False,4.4,27.0,False
1139,27,4.1,5040.69,Salvador - BA,Uber/99,2024-01-07,True,False,3.6,38.0,False
1140,34,3.0,1849.59,Belo Horizonte - MG,Delivery,2024-09-04,True,False,3.6,63.0,True
1141,34,1.6,12000.0,Rio de Janeiro - RJ,Delivery,2024-02-19,True,False,3.6,45.0,False
1142,22,2.8,2380.26,São Paulo - SP,Uber/99,2024-05-12,True,False,4.1,40.0,False
1143,39,5.8,7018.41,Belo Horizonte - MG,Delivery,2024-04-10,True,False,4.2,54.0,False
1144,38,4.2,4380.64,Brasília - DF,Delivery,2024-07-04,True,False,3.4,37.0,False
1145,35,1.8,3755.39,Salvador - BA,Delivery,2024-05-20,True,False,4.3,49.0,False
1146,28,3.8,3641.14,Rio de Janeiro - RJ,Delivery,2024-03-23,True,False,4.9,61.0,True
1147,38,0.8,1874.55,Rio de Janeiro - RJ,Delivery,2024-08-02,True,False,5.0,69.0,False
1148,43,5.8,1912.82,São Paulo - SP,Delivery,2024-09-09,True,False,4.0,49.0,False
1149,45,0.5,4229.79,São Paulo - SP,Uber/99,2024-05-29,True,True,3.8,34.0,False
1150,55,12.1,12000.0,Brasília - DF,Uber/99,2024-01-04,True,False,4.6,69.0,False
1151,30,0.5,6763.41,São Paulo - SP,Executivo,2024-08-02,True,True,4.3,37.0,False
1152,34,0.7,1500.0,Belo Horizonte - MG,Uber/99,2024-12-17,True,False,3.9,57.0,False
1153,39,12.7,5680.42,Rio de Janeiro - RJ,Delivery,2024-12-23,True,True,3.8,50.0,False
1154,37,2.0,4272.65,Belo Horizonte - MG,Uber/99,2024-10-20,True,False,4.0,34.0,False
1155,54,3.0,3239.54,São Paulo - SP,Uber/99,2024-02-07,True,True,4.3,25.0,False
1156,46,1.0,3802.62,Belo Horizonte - MG,Turismo,2024-07-19,True,False,3.5,44.0,False
1157,39,3.1,1500.0,Curitiba - PR,Uber/99,2024-06-15,True,False,4.1,56.0,True
1158,29,1.1,12000.0,Rio de Janeiro - RJ,Uber/99,2024-10-14,True,True,3.7,62.0,True
1159,58,1.5,2270.08,Salvador - BA,Uber/99,2024-10-05,True,False,4.5,34.0,False
1160,33,3.4,5928.63,São Paulo - SP,Delivery,2024-07-15,True,False,3.6,45.0,False
1161,42,1.7,5238.17,Salvador - BA,Delivery,2024-07-31,True,False,3.9,44.0,False
1162,47,0.7,2907.86,São Paulo - SP,Delivery,2024-04-13,True,False,4.5,54.0,False
1163,39,13.6,2355.11,São Paulo - SP,Uber/99,2024-08-11,True,False,3.8,36.0,False
1164,41,2.3,2649.62,São Paulo - SP,Uber/99,2024-05-23,True,False,3.9,36.0,True
1165,34,2.1,4127.87,Curitiba - PR,Uber/99,2024-02-29,True,False,4.2,51.0,False
1166,37,1.0,2158.96,Belo Horizonte - MG,Delivery,2024-06-21,True,False,4.3,42.0,True
1167,27,3.7,9386.2,São Paulo - SP,Delivery,2024-05-29,True,True,3.9,44.0,False
1168,44,0.9,2082.72,Rio de Janeiro - RJ,Uber/99,2024-12-15,True,False,4.8,50.0,False
1169,23,3.2,12000.0,Curitiba - PR,Uber/99,2024-09-23,True,False,4.6,35.0,False
1170,22,6.9,2545.97,Rio de Janeiro - RJ,Delivery,2024-05-19,True,False,4.1,37.0,True
1171,22,3.6,9759.81,Belo Horizonte - MG,Delivery,2024-10-18,True,True,3.5,29.0,False
1172,52,2.2,5520.89,São Paulo - SP,Uber/99,2024-08-18,True,False,4.6,35.0,False
1173,21,0.5,2643.87,Salvador - BA,Delivery,2024-05-13,True,True,4.7,48.0,True
1174,32,5.8,8417.72,São Paulo - SP,Uber/99,2024-02-10,True,False,4.2,60.0,False
1175,56,1.2,4291.34,Belo Horizonte - MG,Executivo,2024-02-28,True,False,4.2,48.0,True
1176,43,9.8,3519.01,São Paulo - SP,Delivery,2024-08-09,True,False,4.9,39.0,False
1177,29,2.2,5876.82,São Paulo - SP,Uber/99,2024-08-17,True,False,3.6,39.0,False
1178,56,0.5,3248.17,São Paulo - SP,Delivery,2024-11-26,True,False,4.1,53.0,False
1179,24,1.6,5175.07,Rio de Janeiro - RJ,Uber/99,2024-07-01,True,False,3.6,54.0,True
1180,49,2.1,2156.42,Rio de Janeiro - RJ,Uber/99,2024-02-04,True,True,3.6,42.0,False
1181,28,1.1,4916.46,Salvador - BA,Uber/99,2024-12-22,True,False,4.6,47.0,False
1182,27,4.0,5533.74,Brasília - DF,Uber/99,2024-04-06,True,False,5.0,47.0,False
1183,39,1.8,1500.0,Belo Horizonte - MG,Delivery,2024-12-20,True,True,4.1,36.0,True
1184,38,3.7,12000.0,São Paulo - SP,Uber/99,2024-10-09,True,False,4.3,46.0,True
1185,39,3.1,2282.28,Salvador - BA,Uber/99,2024-12-30,True,False,3.9,52.0,False
1186,59,5.5,4984.76,Curitiba - PR,Uber/99,2024-04-30,True,True,3.9,54.0,False
1187,35,4.7,2982.71,São Paulo - SP,Delivery,2024-11-23,True,False,2.5,53.0,False
1188,29,1.3,2865.14,São Paulo - SP,Uber/99,2024-07-31,True,True,4.0,70.0,False
1189,22,1.1,8566.27,São Paulo - SP,Uber/99,2024-03-14,True,False,3.9,35.0,False
1190,38,7.3,2335.25,São Paulo - SP,Executivo,2024-01-22,True,False,4.9,35.0,False
1191,22,0.5,3560.17,Belo Horizonte - MG,Uber/99,2024-01-07,True,False,3.7,51.0,True
1192,35,0.5,2262.37,Brasília - DF,Delivery,2024-03-06,True,False,4.9,48.0,True
1193,33,2.5,2106.71,São Paulo - SP,Delivery,2024-06-28,True,False,4.1,33.0,False
1194,34,3.6,1500.0,Brasília - DF,Uber/99,2024-03-11,True,True,2.7,57.0,True
